state,year,persons_avg,persons_max,n_months,state_fips,burden_index,no_online_app,recert_burden,no_bbce,no_simplereport,certnonearnavg,bbce,oapp_mean
Delaware,2014,151756.33333333334,153419,3,10,0.14174907825056654,0,0.5669963130022662,0,0,13.560035,1,1
Delaware,2015,148876.83333333334,153612,12,10,0.13815602879190347,0,0.5526241151676139,0,0,13.822625,1,1
Delaware,2016,148028.66666666666,151620,12,10,0.13464628670514142,0,0.5385851468205657,0,0,14.079126666666667,1,1
Delaware,2017,145548.83333333334,149625,12,10,0.13162014014940795,0,0.5264805605976318,0,0,14.300285833333334,1,1
Delaware,2018,138033.66666666666,143853,12,10,0.1221884822424898,0,0.4887539289699592,0,0,14.9895775,1,1
Delaware,2019,115910.16666666667,138562,12,10,0.08273695699830819,0,0.4412637706576437,0,0,15.857255555555556,1,1
District of Columbia,2010,122964.58333333333,132704,12,11,0.4613034087597777,1,0.5952136350391107,0.25,0,13.044485,0.75,0
District of Columbia,2011,137096.25,141112,12,11,0.3967466539672754,1,0.5869866158691016,0,0,13.194798333333333,1,0
District of Columbia,2012,142268,145398,12,11,0.39416906276273866,1,0.5766762510509545,0,0,13.383175833333333,1,0
District of Columbia,2013,144880.66666666666,146278,12,11,0.3893835297353087,1,0.5575341189412348,0,0,13.732915833333333,1,0
District of Columbia,2014,142633.83333333334,145070,12,11,0.39270235814458115,1,0.5708094325783246,0,0,13.490366666666667,1,0
District of Columbia,2015,140581,142476,12,11,0.39024798340059225,1,0.560991933602369,0,0,13.669739166666666,1,0
District of Columbia,2016,131540.91666666666,135796,12,11,0.38518104568781525,1,0.5407241827512609,0,0,14.040045,1,0
District of Columbia,2017,115561,125557,12,11,0.38378264262422757,1,0.5351305704969103,0,0,14.142244166666666,1,0
District of Columbia,2018,112742.08333333333,119885,12,11,0.3969760742140108,1,0.5879042968560433,0,0,13.178031666666666,1,0
District of Columbia,2019,100074.83333333333,111402,12,11,0.3782202757655083,1,0.5727303596382666,0,0,13.45527,1,0
Florida,2010,2743684.25,3043115,12,12,0.333415492463741,0,0.8336619698549641,0.5,0,8.687868916666666,0.5,1
Florida,2011,3140932.3333333335,3297834,12,12,0.21293914661250926,0,0.851756586450037,0,0,8.35726775,1,1
Florida,2012,3423192.5,3562318,12,12,0.21109844138178602,0,0.8443937655271441,0,0,8.491791583333333,1,1
Florida,2013,3556331.5833333335,3573410,12,12,0.21324996999748744,0,0.8529998799899497,0,0,8.334551916666667,1,1
Florida,2014,3563553.1666666665,3695060,12,12,0.2181946821353747,0,0.8727787285414988,0,0,7.973178666666667,1,1
Florida,2015,3659116.6666666665,3708499,12,12,0.2169026504761469,0,0.8676106019045876,0,0,8.067603916666666,1,1
Florida,2016,3347237.9166666665,3664055,12,12,0.20248418774541582,0,0.8099367509816633,0,0,9.121345083333333,1,1
